token	freq_train	freq_val	freq_test	freq_all
eskan	1	0	0	1
shell	1	0	0	1
shayy	1	0	0	1
shame	1	0	0	1
salib	1	0	0	1
russo	1	0	0	1
rusuh	1	0	0	1
rusuk	1	0	0	1
ryder	1	0	0	1
gugel	1	0	0	1
gucci	1	0	0	1
safir	1	0	0	1
sagat	1	0	0	1
gubri	1	0	0	1
sakut	1	0	0	1
sales	1	0	3	4
salin	1	0	0	1
gusti	1	0	0	1
salon	1	1	0	2
samai	1	0	0	1
saman	1	0	0	1
great	1	0	0	1
sampe	1	0	0	1
sanak	1	0	0	1
sandy	1	0	1	2
grade	1	0	0	1
gowes	1	0	0	1
gotik	1	0	0	1
sanur	1	0	0	1
gurau	1	1	0	2
rspad	1	0	0	1
sarap	1	0	0	1
rivai	1	0	0	1
riang	1	0	0	1
ribka	1	0	0	1
hanks	1	0	0	1
hamud	1	0	0	1
ridho	1	0	1	2
hampa	1	0	0	1
rieke	1	0	0	1
right	1	0	0	1
rimba	1	1	0	2
haman	1	0	0	1
ritme	1	0	0	1
halim	1	0	0	1
guweh	1	0	0	1
halid	1	0	0	1
rizal	1	0	0	1
rizki	1	0	0	1
hajah	1	0	0	1
hahha	1	0	0	1
rizky	1	0	0	1
roman	1	0	0	1
rosti	1	0	0	1
rotan	1	1	0	2
rrang	1	0	0	1
guyur	1	0	0	1
saoce	1	0	0	1
gonta	1	0	0	1
shade	1	0	0	1
seret	1	0	0	1
getar	1	0	0	1
semir	1	0	0	1
senat	1	0	0	1
sensa	1	0	0	1
sense	1	0	0	1
sepda	1	0	0	1
sepuh	1	0	0	1
serai	1	0	0	1
serap	1	0	0	1
genta	1	0	0	1
serbi	1	0	0	1
serum	1	0	0	1
gibas	1	0	0	1
gemas	1	0	0	1
serve	1	0	0	1
seton	1	0	0	1
setor	1	0	0	1
sewah	1	0	0	1
gelam	1	0	0	1
geger	1	0	0	1
sgala	1	0	0	1
sgitu	1	0	0	1
shack	1	0	0	1
gatal	1	0	0	1
semak	1	0	0	1
gigih	1	0	0	1
sautu	1	0	0	1
sedan	1	0	0	1
saver	1	0	0	1
savoy	1	0	0	1
sawit	1	0	0	1
sayan	1	0	0	1
scene	1	0	0	1
score	1	0	0	1
sebal	1	0	0	1
sebel	1	1	1	3
secra	1	0	0	1
gobak	1	0	0	1
goang	1	0	0	1
seeds	1	0	0	1
gigit	1	0	0	1
seisi	1	0	0	1
gladi	1	0	0	1
giung	1	0	0	1
gitar	1	0	0	1
gills	1	0	0	1
sejut	1	0	0	1
gigle	1	0	0	1
sekan	1	0	0	1
sekat	1	0	0	1
seken	1	0	0	1
selam	1	0	0	1
edhie	1	0	0	1
tabir	1	0	0	1
dutch	1	0	0	1
usahd	1	0	0	1
umpan	1	0	0	1
umroh	1	0	0	1
unair	1	0	0	1
uncle	1	0	0	1
daddy	1	0	0	1
unduh	1	1	0	2
unreg	1	0	0	1
unutk	1	0	0	1
curup	1	0	0	1
unyil	1	0	0	1
urban	1	0	0	1
using	1	0	0	1
umbar	1	0	0	1
usmar	1	0	0	1
cupet	1	0	0	1
utmkn	1	0	0	1
utomo	1	0	0	1
culik	1	0	0	1
vakum	1	0	0	1
cukur	1	0	1	2
valet	1	1	0	2
cukip	1	0	0	1
valey	1	1	0	2
vanda	1	0	0	1
dafam	1	0	0	1
daily	1	0	0	1
crust	1	0	0	1
dannn	1	0	0	1
dayak	1	0	0	1
track	1	0	1	2
dawet	1	0	0	1
trdkt	1	0	0	1
darul	1	0	0	1
darma	1	0	0	1
treat	1	0	0	1
triad	1	1	0	2
dapet	1	0	1	2
trofi	1	0	0	1
troli	1	0	0	1
truly	1	0	0	1
umami	1	0	0	1
damri	1	0	0	1
trust	1	0	0	1
tuban	1	0	0	1
tuduh	1	0	0	1
tumor	1	0	0	1
turbo	1	0	0	1
daken	1	0	0	1
tuyul	1	0	0	1
twice	1	0	0	1
ujenk	1	0	0	1
dajal	1	0	0	1
vegen	1	0	0	1
crush	1	0	0	1
toxic	1	0	0	1
wkwkw	1	0	0	1
welle	1	0	0	1
wenny	1	0	0	1
cogfe	1	0	0	1
while	1	0	0	1
cofie	1	0	0	1
windy	1	0	0	1
wirid	1	0	0	1
wirya	1	0	0	1
wisma	1	0	0	1
coboy	1	0	0	1
wiwin	1	0	0	1
wohoo	1	0	0	1
wefie	1	0	0	1
woori	1	0	0	1
worst	1	0	0	1
would	1	0	0	1
claus	1	0	0	1
wowok	1	0	0	1
wulan	1	0	0	1
wusss	1	0	0	1
xilem	1	0	0	1
civil	1	0	0	1
xiomi	1	0	0	1
yaahh	1	0	0	1
welas	1	0	0	1
wawli	1	0	0	1
cruel	1	0	0	1
visum	1	0	0	1
cross	1	0	0	1
crime	1	0	0	1
veget	1	0	0	1
crane	1	0	0	1
velok	1	0	0	1
cozzy	1	0	0	1
venia	1	1	0	2
verro	1	0	0	1
cover	1	0	0	1
vespa	1	0	0	1
viral	1	1	0	2
vlive	1	0	0	1
comic	1	0	0	1
corse	1	0	0	1
vocal	1	0	0	1
vokal	1	0	0	1
vonis	1	0	0	1
coret	1	0	0	1
waduk	1	0	0	1
wafat	1	0	0	1
wajan	1	0	0	1
wakot	1	0	0	1
comot	1	0	0	1
warta	1	0	0	1
dazri	1	0	0	1
topup	1	0	0	1
dusuk	1	0	0	1
disia	1	0	0	1
tasya	1	0	0	1
tatap	1	0	0	1
dngan	1	1	0	2
tatar	1	0	0	1
tatto	1	0	0	1
djoja	1	0	0	1
diwlh	1	0	0	1
tausi	1	0	0	1
dites	1	0	0	1
disus	1	0	0	1
disni	1	0	0	1
tebet	1	0	0	1
dobel	1	1	0	2
tebtu	1	0	0	1
disel	1	0	0	1
tedjo	1	0	0	1
dirak	1	0	0	1
dipos	1	0	0	1
tegal	1	0	0	1
dinot	1	1	0	2
diner	1	0	0	1
tegap	1	0	0	1
diler	1	0	0	1
tekad	1	0	0	1
doank	1	0	0	1
taste	1	1	0	2
tekan	1	0	2	3
tampa	1	0	0	1
talad	1	0	0	1
talas	1	0	0	1
duran	1	0	0	1
tamah	1	1	0	2
tamam	1	0	0	1
dugem	1	0	0	1
tamat	1	0	0	1
tamim	1	0	0	1
ducka	1	0	0	1
dubur	1	0	0	1
dtang	1	0	0	1
tanri	1	0	0	1
dodol	1	0	0	1
dress	1	0	0	1
tapas	1	0	0	1
dream	1	0	0	1
tapat	1	1	0	2
tapin	1	0	0	1
doyok	1	0	0	1
tapup	1	0	0	1
dosis	1	0	0	1
donat	1	0	0	1
taruh	1	0	0	1
taruk	1	0	0	1
dilap	1	0	0	1
tekat	1	0	0	1
dcost	1	0	0	1
tmpat	1	0	0	1
timba	1	0	0	1
denim	1	0	0	1
timor	1	1	0	2
tinja	1	0	0	1
tinta	1	1	0	2
tinto	1	0	0	1
tirem	1	0	0	1
tiris	1	0	0	1
dedie	1	0	0	1
tisue	1	0	0	1
tiszi	1	0	0	1
deddi	1	0	0	1
deoni	1	0	0	1
togel	1	1	0	2
tokig	1	0	0	1
tolok	1	0	0	1
tombo	1	0	0	1
toner	1	0	0	1
decor	1	0	0	1
debut	1	0	0	1
topan	1	0	0	1
topek	1	0	0	1
topik	1	0	0	1
de-de	1	0	0	1
dente	1	0	0	1
tidup	1	0	0	1
dikfc	1	0	0	1
dibui	1	0	0	1
diini	1	0	0	1
dihai	1	0	0	1
digit	1	0	0	1
temap	1	0	0	1
tenan	1	1	0	2
tenar	1	0	1	2
didlm	1	0	0	1
didit	1	0	0	1
tengo	1	0	0	1
tenis	1	0	0	1
tepuk	1	0	0	1
diare	1	0	0	1
tidar	1	0	0	1
teran	1	0	0	1
dhian	1	0	0	1
dhani	1	0	0	1
terpa	1	0	0	1
teruk	1	0	0	1
tessa	1	0	0	1
teten	1	0	0	1
detil	1	0	0	1
teuku	1	0	0	1
desir	1	0	0	1
derik	1	0	0	1
riana	1	0	0	1
rheza	1	0	0	1
rezha	1	0	0	1
maxis	1	0	0	1
maros	1	0	0	1
marus	1	0	0	1
marwa	1	0	0	1
masal	1	1	0	2
masif	1	0	0	1
kapel	1	0	0	1
match	1	0	0	1
kapas	1	0	0	1
matur	1	0	0	1
mauan	1	0	0	1
mawut	1	0	0	1
kanji	1	0	0	1
mario	1	0	0	1
mayor	1	0	0	1
mecin	1	1	0	2
kamal	1	1	0	2
kalla	1	0	0	1
kalio	1	0	0	1
medio	1	0	0	1
kaleo	1	0	0	1
mejan	1	0	0	1
mejus	1	0	0	1
mekar	1	0	0	1
meler	1	0	0	1
marka	1	0	0	1
marie	1	0	0	1
menir	1	0	0	1
malay	1	0	0	1
magis	1	0	0	1
mahan	1	0	0	1
mahir	1	0	0	1
kasat	1	0	0	1
maish	1	0	0	1
kasal	1	0	0	1
makas	1	0	0	1
maker	1	0	0	1
makna	1	1	1	3
karus	1	0	0	1
karun	1	0	0	1
males	1	0	0	1
marak	1	0	0	1
malik	1	0	0	1
karma	1	0	0	1
malut	1	0	0	1
mamad	1	0	0	1
manca	1	0	0	1
manda	1	0	0	1
karim	1	0	1	2
mande	1	0	0	1
manja	1	1	0	2
mantu	1	0	0	1
manut	1	0	0	1
menan	1	0	0	1
merak	1	0	0	1
mabes	1	0	0	1
nalar	1	0	0	1
jusuf	1	0	0	1
mozza	1	0	0	1
mreka	1	0	0	1
mulas	1	0	0	1
munum	1	0	0	1
julai	1	0	0	1
jukut	1	0	0	1
jukir	1	0	0	1
musti	1	0	0	1
nadia	1	1	0	2
najwa	1	0	0	1
naman	1	0	0	1
jutek	1	0	0	1
named	1	0	0	1
nanda	1	0	0	1
nanik	1	0	0	1
natan	1	0	0	1
negre	1	0	0	1
negro	1	0	0	1
nekat	1	0	0	1
nelan	1	0	0	1
netra	1	0	0	1
jslan	1	0	0	1
ngadu	1	1	0	2
monti	1	0	0	1
kaafe	1	0	0	1
kalan	1	0	0	1
misil	1	0	0	1
merch	1	0	0	1
kalai	1	0	0	1
merem	1	0	0	1
merla	1	0	0	1
merry	1	0	0	1
kairo	1	0	0	1
mewek	1	0	0	1
mhssw	1	0	0	1
migas	1	0	0	1
milan	1	0	0	1
milla	1	0	0	1
mitos	1	0	0	1
molor	1	0	0	1
kades	1	0	0	1
mitro	1	0	0	1
miwir	1	0	0	1
mmbri	1	0	0	1
mocas	1	0	0	1
mocca	1	0	0	1
mocha	1	0	1	2
kadal	1	0	0	1
modal	1	1	1	3
modis	1	0	0	1
mogok	1	0	0	1
macca	1	0	0	1
kasta	1	0	0	1
ngapa	1	0	0	1
keset	1	0	0	1
kikuk	1	0	0	1
laoly	1	0	0	1
kiayi	1	0	0	1
kiani	1	0	0	1
khaki	1	0	0	1
kevin	1	0	0	1
keuda	1	0	0	1
ketel	1	0	0	1
lapan	1	0	0	1
ketak	1	0	0	1
lapas	1	0	0	1
kesen	1	0	0	1
lalah	1	0	0	1
kesel	1	2	1	4
laper	1	0	0	1
lapis	1	0	0	1
lapuk	1	0	0	1
larva	1	0	0	1
kerju	1	0	0	1
kerek	1	0	0	1
lassi	1	0	0	1
kerat	1	0	0	1
lawar	1	0	0	1
lazat	1	0	0	1
lambe	1	0	0	1
kiper	1	0	0	1
leber	1	0	0	1
kumal	1	0	0	1
krang	1	0	0	1
kring	1	0	0	1
ksana	1	0	0	1
kopin	1	0	0	1
ksini	1	0	0	1
kuala	1	0	0	1
konep	1	0	0	1
kompi	1	0	0	1
kubis	1	0	0	1
kubur	1	0	0	1
kukuh	1	0	0	1
kolek	1	0	0	1
lahya	1	0	0	1
kokoh	1	1	0	2
kuras	1	0	0	1
kodim	1	0	0	1
kurun	1	0	0	1
kusut	1	0	0	1
kutil	1	0	0	1
kwang	1	0	0	1
lacak	1	0	0	1
klang	1	0	0	1
lahat	1	0	0	1
kisah	1	1	0	2
keram	1	0	0	1
kerah	1	0	0	1
maaci	1	0	0	1
kebah	1	0	0	1
loket	1	0	1	2
looke	1	0	0	1
looks	1	0	0	1
loper	1	0	0	1
lotte	1	0	0	1
lotus	1	0	0	1
loung	1	0	0	1
loves	1	0	0	1
lower	1	0	0	1
luber	1	0	0	1
lubur	1	0	0	1
lucah	1	0	0	1
logis	1	0	0	1
kebab	1	0	0	1
lucky	1	0	0	1
lumar	1	0	0	1
lunox	1	1	0	2
lunyu	1	0	0	1
lurik	1	0	0	1
lusin	1	0	0	1
kawah	1	0	0	1
kaula	1	0	0	1
katun	1	0	0	1
lyche	1	0	0	1
kecut	1	0	0	1
logic	1	0	0	1
lecis	1	0	0	1
lever	1	2	0	3
kepoo	1	0	0	1
keong	1	0	0	1
lekas	1	0	0	1
leles	1	0	0	1
kenpa	1	0	0	1
lepet	1	0	0	1
lesat	1	0	0	1
leste	1	1	0	2
leuwi	1	0	0	1
kemas	1	1	0	2
kemal	1	0	0	1
kemah	1	0	0	1
logam	1	0	0	1
kelok	1	0	0	1
kelet	1	0	0	1
ligat	1	0	0	1
kelam	1	0	0	1
limpa	1	0	0	1
kekal	1	0	0	1
kejar	1	0	0	1
lippo	1	0	0	1
lisan	1	0	0	1
keder	1	0	0	1
liwat	1	0	0	1
ngaji	1	0	0	1
ngawi	1	0	0	1
harco	1	0	0	1
hyang	1	0	0	1
icjkt	1	0	0	1
ibuuk	1	0	0	1
polis	1	0	1	2
pollo	1	0	0	1
ponds	1	0	0	1
hyung	1	0	0	1
ponju	1	0	0	1
ponyo	1	0	0	1
popmi	1	0	0	1
porda	1	0	0	1
poros	1	0	0	1
huuft	1	0	0	1
polda	1	1	0	2
posko	1	1	0	2
prado	1	0	0	1
prila	1	0	0	1
prime	1	0	0	1
primp	1	0	0	1
print	1	0	0	1
prkir	1	0	0	1
prodo	1	0	0	1
pucat	1	0	0	1
pudak	1	0	0	1
puguh	1	0	0	1
poles	1	0	0	1
poker	1	0	0	1
puluh	1	0	0	1
imbau	1	0	0	1
petut	1	0	0	1
infra	1	0	0	1
inews	1	0	0	1
picek	1	0	0	1
picik	1	0	0	1
indor	1	0	0	1
piero	1	0	0	1
pilek	1	0	0	1
pinda	1	0	0	1
pisan	1	0	0	1
imoet	1	0	0	1
imbas	1	0	0	1
ielts	1	0	0	1
ilusi	1	0	0	1
pitoe	1	1	0	2
plank	1	0	0	1
pleno	1	0	0	1
poach	1	0	0	1
iksan	1	0	0	1
ikama	1	0	0	1
ijeck	1	0	0	1
pocci	1	0	0	1
iflix	1	0	0	1
iemas	1	0	0	1
pukau	1	0	0	1
punah	1	1	0	2
pesek	1	0	0	1
recom	1	0	0	1
rasio	1	0	0	1
rawat	1	0	1	2
henti	1	1	0	2
rayun	1	0	0	1
reasa	1	0	0	1
helem	1	0	0	1
hedon	1	0	0	1
reato	1	0	0	1
heart	1	0	0	1
receh	1	0	0	1
haven	1	0	0	1
redam	1	0	0	1
heula	1	0	0	1
refil	1	0	0	1
hasan	1	0	1	2
rekor	1	0	1	2
remit	1	0	0	1
renon	1	0	0	1
harto	1	0	0	1
reply	1	0	0	1
resam	1	0	0	1
restu	1	0	0	1
retas	1	0	0	1
retno	1	0	0	1
herbs	1	0	0	1
rapbd	1	0	0	1
huhuy	1	0	0	1
quali	1	0	0	1
hudud	1	0	0	1
hubby	1	0	0	1
huayi	1	0	0	1
pupuk	1	0	0	1
pusri	1	0	0	1
hoshi	1	0	0	1
horse	1	0	0	1
qadir	1	0	0	1
qiara	1	0	0	1
qohar	1	0	0	1
quail	1	0	0	1
quite	1	1	0	2
hhaha	1	0	0	1
hobbi	1	0	0	1
r1011	1	0	0	1
rabit	1	0	0	1
hirup	1	0	0	1
racik	1	0	0	1
racun	1	0	0	1
radio	1	0	0	1
rafia	1	0	0	1
ramal	1	0	0	1
hibis	1	0	0	1
hiaju	1	0	0	1
petak	1	0	0	1
inhil	1	0	0	1
ngewe	1	0	0	1
omega	1	0	0	1
jbagi	1	0	0	1
jawir	1	0	0	1
jauhi	1	0	0	1
obong	1	0	0	1
obonk	1	0	0	1
obyek	1	0	0	1
ohiya	1	0	0	1
jarum	1	0	0	1
olive	1	0	0	1
olkar	1	0	0	1
ombak	1	0	0	1
omset	1	0	0	1
jebur	1	0	0	1
onlen	1	0	0	1
orgil	1	0	0	1
orsap	1	0	0	1
janda	1	0	0	1
other	1	1	0	2
otong	1	1	0	2
outer	1	0	0	1
jambi	1	0	0	1
paakr	1	0	0	1
padam	1	0	0	1
jalin	1	0	0	1
nyeri	1	0	0	1
jehan	1	0	0	1
jalar	1	0	0	1
nimat	1	0	0	1
jompo	1	0	1	2
johan	1	0	0	1
ngira	1	0	0	1
ngopi	1	0	0	1
ngpaw	1	0	0	1
night	1	0	0	1
joget	1	0	0	1
jodoh	1	0	0	1
jodog	1	0	0	1
nihil	1	0	0	1
jilat	1	1	0	2
ninja	1	0	0	1
nyabu	1	0	0	1
nkmat	1	0	0	1
nnton	1	0	0	1
noahs	1	0	0	1
nokia	1	0	0	1
nolah	1	0	0	1
nonie	1	0	0	1
jepit	1	0	0	1
norma	1	0	0	1
nuasa	1	0	0	1
nugal	1	0	0	1
nugas	1	0	0	1
padar	1	0	0	1
paint	1	0	0	1
perum	1	0	0	1
iq200	1	1	0	2
pawon	1	1	0	2
isari	1	0	0	1
irwan	1	0	0	1
irjen	1	0	0	1
pedih	1	0	0	1
pedro	1	1	0	2
pegal	1	0	0	1
pekok	1	0	0	1
irfan	1	0	0	1
ireng	1	0	0	1
pelek	1	0	0	1
ipoel	1	0	0	1
pasif	1	0	0	1
iplan	1	0	0	1
pemai	1	0	0	1
intip	1	0	0	1
penah	1	0	0	1
perdu	1	0	0	1
perek	1	0	0	1
insan	1	0	0	1
peres	1	0	0	1
injek	1	0	0	1
perih	1	0	0	1
iniii	1	0	0	1
paten	1	0	0	1
pasha	1	0	0	1
jakur	1	0	0	1
iyasi	1	0	0	1
pakek	1	0	0	1
paker	1	0	0	1
pakir	1	0	0	1
jahit	1	0	0	1
pakis	1	0	0	1
jafra	1	0	0	1
palak	1	0	0	1
palas	1	0	0	1
paloh	1	0	0	1
jadit	1	0	0	1
panca	1	0	0	1
panda	1	0	0	1
issue	1	0	0	1
itudi	1	0	0	1
pandu	1	0	0	1
panel	1	0	0	1
itlah	1	0	0	1
panji	1	0	0	1
italy	1	0	0	1
papah	1	0	0	1
paper	1	0	0	1
pasan	1	0	0	1
paseo	1	0	1	2
paser	1	0	0	1
circa	1	0	0	1
yakul	1	0	0	1
rban	1	0	0	1
yamme	1	0	0	1
14nov	1	0	0	1
kcil	1	0	0	1
keik	1	0	0	1
14.15	1	0	0	1
14.05	1	0	0	1
14.00	1	0	0	1
13500	1	0	0	1
13.08	1	0	0	1
12000	1	0	0	1
12.55	1	0	0	1
kesa	1	0	0	1
kfir	1	0	0	1
12.30	1	1	0	2
kiat	1	0	0	1
12.15	1	0	0	1
12.05	1	0	0	1
kiau	1	0	0	1
11.30	1	0	0	1
kiev	1	0	0	1
kiki	1	0	0	1
kill	1	0	0	1
10.29	1	0	0	1
10.17	1	0	0	1
kina	1	0	0	1
kino	1	0	0	1
15.35	1	0	0	1
15000	1	0	0	1
kara	1	0	0	1
19.25	1	0	0	1
july	1	0	0	1
junk	1	0	0	1
juru	1	0	1	2
2.910	1	0	0	1
just	1	0	0	1
2.125	1	0	0	1
2.010	1	0	0	1
k212	1	0	0	1
1th10	1	0	0	1
19500	1	0	0	1
kaas	1	0	0	1
18:52	1	0	0	1
150rb	1	0	0	1
18:00	1	0	0	1
18500	1	0	0	1
kaji	1	0	0	1
kaka	1	1	0	2
17030	1	0	0	1
kaku	1	1	0	2
17000	1	0	0	1
17.00	1	0	0	1
kane	1	0	0	1
16.35	1	0	0	1
kano	1	0	0	1
10.10	1	0	0	1
kipp	1	0	0	1
klas	1	1	0	2
lake	1	0	0	1
yunadi	1	0	0	1
yummmy	1	0	0	1
yooyee	1	0	0	1
labu	1	0	0	1
laff	1	0	0	1
yareel	1	0	0	1
yammie	1	0	0	1
laga	1	0	0	1
lage	1	0	0	1
laik	1	0	0	1
laju	1	0	0	1
lala	1	0	0	1
zaddit	1	0	0	1
lamo	1	0	0	1
lang	1	0	0	1
lapo	1	1	0	2
laun	1	0	0	1
layu	1	1	0	2
leaf	1	0	0	1
lego	1	0	0	1
lela	1	0	0	1
leng	1	0	0	1
yahuud	1	0	0	1
lime	1	0	0	1
kwee	1	0	0	1
zadith	1	0	0	1
1.920	1	0	0	1
koma	1	0	0	1
klip	1	0	0	1
klub	1	0	0	1
knuc	1	0	0	1
09:20	1	0	0	1
09:15	1	0	0	1
09:00	1	0	0	1
koen	1	0	0	1
08:30	1	1	0	2
07:00	1	0	0	1
07.30	1	0	0	1
koko	1	0	0	1
07.00	1	0	0	1
zaidit	1	0	0	1
04.00	1	0	0	1
zonkos	1	0	0	1
zombie	1	0	0	1
zodiak	1	0	0	1
zircon	1	0	0	1
korp	1	0	0	1
kost	1	0	0	1
zaskia	1	0	0	1
kruk	1	0	0	1
zamrud	1	0	0	1
kurs	1	0	0	1
judi	1	0	0	1
20012	1	0	0	1
ju2r	1	0	0	1
ajiip	1	0	0	1
hooq	1	0	0	1
akula	1	0	0	1
aktor	1	0	0	1
hore	1	0	0	1
hota	1	0	0	1
hote	1	1	0	2
akrab	1	1	0	2
akmil	1	0	0	1
hulu	1	0	0	1
akmal	1	0	0	1
iban	1	0	0	1
idea	1	0	0	1
alama	1	0	0	1
idle	1	0	0	1
idul	1	0	1	2
igun	1	0	0	1
ahong	1	0	0	1
ihsg	1	0	0	1
ijon	1	0	0	1
ijoo	1	0	0	1
ikat	1	0	0	1
ilah	1	0	0	1
afung	1	0	0	1
after	1	0	1	2
al-um	1	0	0	1
hook	1	1	0	2
imin	1	0	0	1
ampai	1	0	0	1
held	1	0	0	1
hele	1	0	0	1
andan	1	0	0	1
ancur	1	0	0	1
ancam	1	0	0	1
anang	1	0	0	1
hica	1	0	0	1
ampuh	1	0	0	1
ampla	1	0	0	1
high	1	0	0	1
hiji	1	3	0	4
among	1	0	0	1
alfan	1	1	0	2
amenu	1	0	0	1
hill	1	0	0	1
hnks	1	0	0	1
hoay	1	0	0	1
ambek	1	0	0	1
altis	1	0	0	1
alloh	1	0	0	1
aliya	1	0	0	1
aliti	1	0	0	1
hoki	1	0	0	1
holy	1	0	0	1
imej	1	0	0	1
adzan	1	0	0	1
joss	1	0	0	1
3.000	1	1	0	2
6.000	1	0	0	1
52,52	1	0	0	1
jbar	1	0	0	1
5.500	1	0	0	1
jeda	1	0	0	1
5.000	1	0	0	1
5,000	1	0	0	1
49,04	1	0	0	1
40198	1	0	0	1
40141	1	0	0	1
jeje	1	0	0	1
2baso	1	0	0	1
jazz	1	0	1	2
28000	1	0	0	1
2700t	1	0	0	1
jemu	1	0	0	1
jhon	1	0	0	1
24000	1	0	0	1
jigo	1	0	0	1
22.00	1	0	0	1
jomb	1	0	0	1
21.00	1	0	0	1
20:00	1	0	0	1
jomo	1	0	0	1
6.355	1	0	0	1
jaro	1	0	0	1
adzab	1	0	0	1
accor	1	0	0	1
advan	1	0	0	1
inum	1	0	0	1
aduuh	1	0	0	1
ipad	1	0	0	1
aduan	1	0	0	1
ipol	1	0	0	1
adlah	1	0	0	1
iris	1	2	0	3
added	1	0	0	1
irta	1	0	0	1
isia	1	0	0	1
isit	1	0	0	1
7.500	1	0	0	1
isya	1	0	0	1
about	1	0	0	1
abbas	1	0	0	1
iyon	1	0	0	1
jala	1	0	0	1
jaly	1	0	0	1
98,11	1	0	0	1
9.000	1	0	0	1
8.500	1	0	0	1
jani	1	0	0	1
780,1	1	0	0	1
yagami	1	0	0	1
yaelah	1	0	0	1
lini	1	0	0	1
paul	1	0	0	1
twifpi	1	0	0	1
tuntun	1	0	0	1
paku	1	0	0	1
pana	1	0	0	1
tungal	1	0	0	1
pane	1	0	0	1
tunduk	1	0	0	1
paro	1	0	0	1
pass	1	0	0	1
path	1	0	0	1
pati	1	0	0	1
paus	1	0	0	1
page	1	0	0	1
tumbal	1	0	0	1
pbnu	1	0	0	1
tulung	1	0	0	1
pdtt	1	0	0	1
peka	1	0	1	2
pena	1	0	0	1
penu	1	0	0	1
tsania	1	0	0	1
pepe	1	0	0	1
trutam	1	0	0	1
tropis	1	0	0	1
twists	1	0	0	1
paes	1	0	0	1
pgie	1	0	0	1
okey	1	0	0	1
nusa	1	1	0	2
oase	1	0	0	1
untukl	1	0	0	1
untukj	1	0	0	1
oats	1	0	0	1
oden	1	0	0	1
uniqlo	1	0	0	1
unikom	1	1	0	2
oily	1	0	0	1
oise	1	0	0	1
oiya	1	0	0	1
olie	1	0	0	1
pabx	1	0	0	1
olly	1	0	0	1
undian	1	2	0	3
onde	1	0	0	1
ootd	1	0	0	1
unable	1	0	0	1
ulangi	1	0	0	1
orba	1	0	0	1
orex	1	0	0	1
ujaran	1	0	0	1
otto	1	0	0	1
udukan	1	0	0	1
trobel	1	0	0	1
phan	1	0	0	1
nose	1	0	0	1
rack	1	0	0	1
pstw	1	0	0	1
pulo	1	0	0	1
punk	1	0	0	1
puol	1	0	0	1
pupr	1	0	0	1
purn	1	0	0	1
puso	1	0	0	1
tobias	1	0	0	1
quiz	1	0	0	1
toasti	1	0	0	1
rabb	1	0	0	1
raib	1	0	0	1
toliet	1	0	0	1
tjahjo	1	0	0	1
rama	1	0	0	1
tiupan	1	0	0	1
tisuue	1	0	0	1
rang	1	0	0	1
rani	1	0	0	1
raup	1	0	0	1
raut	1	0	0	1
rawa	1	0	0	1
tindas	1	0	0	1
timses	1	0	0	1
toilte	1	0	0	1
psti	1	0	0	1
treasa	1	0	0	1
pltb	1	0	0	1
pick	1	0	0	1
picu	1	0	0	1
pilu	1	0	0	1
tragis	1	0	0	1
pion	1	0	0	1
topoki	1	0	0	1
toples	1	0	0	1
pito	1	0	0	1
pixy	1	0	0	1
piza	1	0	0	1
tonton	1	1	0	2
plug	1	0	0	1
tolsby	1	0	0	1
poka	1	0	0	1
pori	1	0	0	1
tomyan	1	0	0	1
pose	1	0	0	1
post	1	0	0	1
poto	1	2	0	3
prap	1	0	0	1
pres	1	0	0	1
tombro	1	0	0	1
prik	1	0	0	1
psat	1	0	0	1
upload	1	0	1	2
noor	1	0	0	1
xuping	1	0	0	1
mary	1	0	0	1
wilyah	1	0	0	1
wilson	1	0	0	1
mala	1	0	0	1
wijaya	1	0	0	1
many	1	0	0	1
mapo	1	0	0	1
mars	1	0	0	1
mart	1	0	0	1
widihh	1	0	0	1
wibowo	1	0	0	1
wibawa	1	0	0	1
westrn	1	0	0	1
make	1	1	0	2
mate	1	0	0	1
wenger	1	0	0	1
mcam	1	0	0	1
mccf	1	0	0	1
meal	1	0	0	1
medy	1	0	0	1
watson	1	0	0	1
melt	1	1	0	2
mesh	1	0	0	1
mhon	1	0	0	1
mi4c	1	0	0	1
window	1	0	0	1
mahu	1	0	0	1
warisi	1	0	0	1
wuaahh	1	0	0	1
lite	1	0	0	1
liur	1	0	0	1
xpedia	1	0	0	1
xoxoxo	1	0	0	1
lola	1	0	0	1
wwooww	1	0	0	1
lone	1	0	0	1
look	1	0	0	1
wuooow	1	0	0	1
wuenak	1	0	0	1
loop	1	0	0	1
loor	1	0	0	1
winter	1	0	0	1
worthy	1	0	0	1
lost	1	0	0	1
wonton	1	0	0	1
luat	1	0	0	1
wiyoko	1	0	0	1
luis	1	0	0	1
luka	1	0	1	2
luna	1	0	0	1
lymn	1	0	0	1
witers	1	0	0	1
made	1	0	0	1
ming	1	0	0	1
wardan	1	0	0	1
none	1	0	0	1
next	1	0	0	1
napi	1	1	0	2
vernon	1	0	0	1
navy	1	0	0	1
nazi	1	0	0	1
vermon	1	0	0	1
vendor	1	0	0	1
ncux	1	0	0	1
nder	1	1	0	2
need	1	0	0	1
nelp	1	0	0	1
nesu	1	0	0	1
vallet	1	1	0	2
nani	1	0	0	1
ngge	1	0	0	1
ustadz	1	0	0	1
